"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RBM12",2490.71612392966,0.196528205662551,0.137156322936168,1.43287747480672,0.151892855546671,0.451817750340858
"GRSF1",3721.91441388338,0.211848385056223,0.14788677704156,1.43250390125608,0.151999662417453,0.451952351575239
"GORASP2",3864.03951783547,-0.204071689833224,0.142491147186561,-1.43217100755064,0.152094886854136,0.452136009887109
"SSR4",2471.12982425541,0.602990882574495,0.421100252968489,1.43194139239716,0.152160594863846,0.452202645184963
"SLC22A18_1",34.2177413485923,-0.857820198642025,0.599095510858723,-1.43185883234621,0.152184226010153,0.452202645184963
"EIF3C",368.459085949304,-0.592030234167333,0.413602483837795,-1.43139912670233,0.152315858552309,0.452494287200682
"PIK3R1",949.817864168122,-0.528991959821615,0.369669814533313,-1.43098500073488,0.152434513951847,0.452747257482476
"WDR37",589.322144207111,-0.309874174341721,0.216566118120816,-1.43085251299029,0.152472489198789,0.452760540327936
"CASZ1",843.30880984554,-0.480036978026791,0.335742584670302,-1.42977685865552,0.152781072888629,0.452880936479522
"THRAP3",4253.7265022182,-0.294001090104414,0.205598295455535,-1.42997824691595,0.152723262503682,0.452880936479522
"EIF2B4",1464.72065901161,0.394735559102441,0.27598093034631,1.43030012474816,0.152630899022343,0.452880936479522
"CRTAP",5971.29368271169,0.163371213322414,0.114270441753152,1.4296891725975,0.152806249194599,0.452880936479522
"LOC100129917",120.7691464597,-0.793087907583435,0.554633065593007,-1.42993261091543,0.152736361286005,0.452880936479522
"CDCA2",1733.70169218736,0.207905222181229,0.145405519497271,1.42983033175114,0.152765721312798,0.452880936479522
"PHYH",592.790509543924,0.442518681169492,0.309357505373157,1.43044430305873,0.152589540557421,0.452880936479522
"BAIAP3",319.836648535845,-0.317187773990835,0.221883350381426,-1.42952489876134,0.152853423778852,0.452880936479522
"ZNF101",327.430512797832,0.278732810657196,0.194966439723355,1.42964507662293,0.152818911165735,0.452880936479522
"ZSCAN22",225.761521597966,-0.344884717946726,0.241254719112193,-1.42954599692759,0.152847364389801,0.452880936479522
"DGCR5",156.168522819702,0.464400603738891,0.324885945941321,1.42942657120283,0.152881665844278,0.452880936479522
"WHAMM",545.404066682663,-0.260214662870229,0.182088908455272,-1.42905279117618,0.152989060785702,0.453099751798812
"NCLN",2476.90599858886,0.272366491304268,0.190661843813641,1.42853171802161,0.153138871927999,0.453444065564193
"PTK7",2835.25338419086,0.312063875211155,0.218549011692459,1.42788966554692,0.153323618649076,0.453856704251529
"DPY19L3",1154.19329827668,-0.483135297187767,0.338374110786237,-1.42781401350466,0.153345398224987,0.453856704251529
"IFFO2",1151.23851549667,-0.416811949631258,0.292116474580066,-1.42686902623499,0.153617650259551,0.454345602875286
"GCLM",2196.52225424193,-0.231727116442664,0.162437443096752,-1.42656220157714,0.153706125820577,0.454345602875286
"NBPF15",338.062355646897,-0.81034437819961,0.568187766790857,-1.42619117404879,0.153813166579431,0.454345602875286
"LOC102724250",176.084551191176,-0.923270359080005,0.646975255455235,-1.42705667843565,0.153563558199494,0.454345602875286
"MRPL1",576.357787795148,0.607284506125386,0.42574745013853,1.42639610860332,0.153754036334296,0.454345602875286
"CYSRT1",110.14466325374,0.66749058322655,0.467775195280845,1.42694736694151,0.153595066241423,0.454345602875286
"EVL",198.159368957398,0.328863771980587,0.230514015702758,1.42665412763729,0.153679614077232,0.454345602875286
"WIPF2",2110.78882464776,-0.430828668636814,0.302064990777343,-1.42627805866581,0.153788095447687,0.454345602875286
"LL0XNC01-250H12.3",27.7513901638272,-1.02529636261137,0.71878888938996,-1.42642210772282,0.153746535983085,0.454345602875286
"RNF125",164.506242878262,-0.487762332173309,0.342045038903214,-1.42601785348896,0.153863188655704,0.45439404097316
"LINC00662",63.9106993690666,-0.570264886213273,0.400005738240865,-1.42564176384361,0.153971774479741,0.454615372584491
"GABPB1-IT1",223.103854455356,0.317030769603342,0.222416091353902,1.42539493286433,0.154043071973576,0.454726534436634
"DNAJC9",620.236921775196,0.243749950831378,0.171042094050645,1.4250875036598,0.154131908439488,0.45477953726723
"SRP14",3327.98086459383,0.459557514163421,0.322500246257538,1.42498345193955,0.154161984624921,0.45477953726723
"CPT1C",27.6347972380214,0.861977778837504,0.604823862857446,1.4251715776642,0.154107610077027,0.45477953726723
"MRPL47",1413.26046486137,0.544087667785677,0.381900127285439,1.42468574612183,0.154248061228916,0.454934155270094
"THAP9-AS1",790.731658156129,-0.268951773551391,0.188811534660473,-1.42444567295652,0.15431750092209,0.455039648147747
"FOXP1",113.833064023467,0.509222957441338,0.357612345547122,1.42395239924467,0.154460251861168,0.455228900895644
"FAM86JP",80.8114961388508,-0.499203596836356,0.350609610478084,-1.42381606755061,0.154499723260275,0.455228900895644
"DLEU1",331.665605091792,0.4210988017583,0.295765633516823,1.42375838852944,0.154516425070913,0.455228900895644
"HOOK2",954.14871936154,-0.221642425338091,0.155672411439375,-1.42377460006397,0.154511730643589,0.455228900895644
"PSAP",14386.5110529865,-0.172116800760057,0.120909031791961,-1.42352310831672,0.154584568133573,0.455330395326309
"PEX6",673.426501866955,0.269700362714742,0.189491907037854,1.42328169540699,0.154654511106449,0.455358205893461
"CCDC28A",328.429505093761,0.424167602581969,0.298099691701404,1.42290520382974,0.154763637506739,0.455358205893461
"SHB",908.878651979781,-0.272158430703284,0.191284633503703,-1.42279296417198,0.154796181580181,0.455358205893461
"GCNT1",287.520271615596,0.341757343174483,0.240201626527046,1.42279362598738,0.154795989670483,0.455358205893461
"LCN12",58.8068892988844,-0.604833122698745,0.425038795759269,-1.42300686133439,0.154734166231209,0.455358205893461
"PARVB",2057.70940785177,0.286628162561162,0.201429864005959,1.42296756231083,0.154745558808374,0.455358205893461
"GAR1",1435.67445029352,0.64706207175634,0.454869409423754,1.42252272487627,0.154874559231425,0.455489617726546
"CASC3",2467.31182829196,-0.277315720736912,0.194968616321003,-1.42236081872957,0.15492153139573,0.455528628216252
"CHM",1307.78054427335,-0.619202178948251,0.435487020263373,-1.42186138767987,0.155066494348692,0.455855689499288
"NOS2",141.022707009911,0.566731547478438,0.39869216927227,1.42147649529432,0.155178282004474,0.456085102872652
"SPNS3",47.7133795977065,1.04648756385618,0.736328564466696,1.42122364166888,0.155251753785965,0.456201826628295
"KLF9",1038.90560967964,-0.210838010605927,0.148374288509312,-1.4209875088479,0.155320390842333,0.45620512102658
"TANC2",653.340329801415,-0.536337222905415,0.377414707778713,-1.42108193414625,0.155292941345538,0.45620512102658
"NPPB",21.6650579073934,2.5101153087394,1.76791479746395,1.41981690087108,0.155660993313932,0.456616549957706
"S100A2",3223.72401241906,0.673592734141505,0.474361633980611,1.4199983428024,0.155608163510715,0.456616549957706
"MAIP1",615.420770144443,0.384000943323155,0.270376490155412,1.42024531460717,0.155536275476725,0.456616549957706
"GNE",633.006650713788,-0.403020947533013,0.283837326900858,-1.41990115230258,0.155636460430951,0.456616549957706
"ORC6",996.225926910128,0.278133932257403,0.195879074153245,1.41992672499466,0.155629014587748,0.456616549957706
"MTSS2",1432.3687296436,-0.439538519535807,0.309601035138276,-1.41969331381433,0.1556969855117,0.456616549957706
"LIF-AS2",44.1233889986773,-0.720462050428154,0.507437030786552,-1.41980582164333,0.155664219654287,0.456616549957706
"FBXO48",89.1855225819264,-0.539238952231743,0.380025723778042,-1.41895381941747,0.155912480075294,0.456691605333331
"RTKN",1935.81744877498,-0.287561227483849,0.202676749358014,-1.41881704929011,0.155952360768383,0.456691605333331
"TMEM192",1064.03880691808,-0.202606563902387,0.142778579179386,-1.41902633481058,0.155891338508641,0.456691605333331
"HIVEP2",921.625558345538,-0.627883169627512,0.442566864769787,-1.41873063622628,0.15597756187496,0.456691605333331
"MOSPD3",624.400258409519,0.291916958889327,0.205766896992563,1.41867794653033,0.155992929570716,0.456691605333331
"CTR9",5208.19370510859,0.271087145738648,0.191083224701362,1.41868626177061,0.155990504236829,0.456691605333331
"PPFIBP1",23931.1939338857,-0.571146574189938,0.402454860283439,-1.41915685597062,0.155853291079014,0.456691605333331
"ARHGEF25",552.066836946604,0.273426616320309,0.192635179702429,1.41940125756199,0.155782066008669,0.456691605333331
"MRM3",885.291881757199,0.384447698161108,0.271034253936117,1.41844690321587,0.156060330187866,0.456789972310771
"PRELID1",1680.22607627326,0.332362266258352,0.234419208766239,1.41781156931462,0.156245785526026,0.457167686739744
"CTBP2",1883.06205355889,-0.1946149697046,0.137293856535182,-1.41750675970507,0.156334819430701,0.457167686739744
"PHETA1",278.354355912636,0.403976443478068,0.285024147121341,1.41734111849157,0.156383218830933,0.457167686739744
"THSD4",176.272884393532,-0.688500080783652,0.485722110800991,-1.41747733008956,0.156343417763266,0.457167686739744
"SCAPER",453.610675271927,-0.496485467170775,0.350238125322522,-1.41756545411377,0.15631767199209,0.457167686739744
"CCT8",9552.60036651184,0.314929967818543,0.22220262047787,1.41730987303954,0.156392349844446,0.457167686739744
"NOL12",478.593353297038,0.380628234304607,0.268589327714582,1.41713834106277,0.156442484689004,0.457215341281834
"SMAD3",2463.65208627524,-0.276446931338308,0.195123354965599,-1.41678033050962,0.156547162193406,0.457422345920364
"ZFYVE9",801.170511481573,-0.533660016442169,0.376704117819094,-1.41665564881999,0.156583629922076,0.45742999886877
"TRABD",1220.39414601322,0.372149617418214,0.262748769671899,1.41637054241177,0.156667043946057,0.457574763753407
"MIR5047",257.092417258251,-0.621872261343656,0.439133385926508,-1.4161352365218,0.156735913132281,0.457676994397072
"ZDHHC5",5211.76649501958,-0.398272687776152,0.281320135323309,-1.41572762759564,0.156855266186704,0.457926564538155
"EXOSC6",854.923021444538,0.436444517991466,0.308308695875287,1.41560884863271,0.156890059133198,0.457929213634134
"PMPCB",4189.84931487461,0.273279408256023,0.193095311347328,1.41525657121971,0.156993283273638,0.458007761415584
"TUBA1A",4173.88985557787,0.40615622163027,0.287001708617462,1.41517004754709,0.157018644268048,0.458007761415584
"SYNE4",38.5475406263189,-0.785732924061843,0.555156974754341,-1.41533468873292,0.15697038888003,0.458007761415584
"UBR4",3433.74894103183,-0.596044669193817,0.421492244679858,-1.41412962330194,0.157323846755944,0.458106973725453
"SEC16A",4269.34242976182,-0.429637970636945,0.303796074685079,-1.41423147445969,0.157293949465814,0.458106973725453
"MINDY3",580.41563782626,-0.236949625814223,0.16748492695925,-1.41475194285318,0.157141238896721,0.458106973725453
"UBAC2",1667.52770180243,0.338707593743014,0.239491273386228,1.4142794806422,0.157279859270685,0.458106973725453
"HIF1A",4240.44509984845,-0.956162693573838,0.675785852867546,-1.41489007133928,0.157100729510016,0.458106973725453
"CTC1",940.723249224673,-0.449625517706301,0.317845764770639,-1.41460282798091,0.157184979182974,0.458106973725453
"ZNF554",165.580120389178,0.361930826910314,0.255920097758911,1.41423370059537,0.157293296056191,0.458106973725453
"RRP7A",1271.66529767816,0.481028988058228,0.340072535578555,1.41448937427384,0.157218265060154,0.458106973725453
"LOC105374879",51.8719725233527,-0.618864685140687,0.437720862134147,-1.41383410907892,0.157410616089551,0.458197656371018
"ADGRE2",527.349085655732,-0.738282410999936,0.522199931270393,-1.41379262384019,0.157422799950469,0.458197656371018
"ELAVL2",47.4062269548281,-0.706221015839938,0.499664664376057,-1.41338995168252,0.157541098465225,0.458406363942536
"STRAP",5893.13991122935,0.338684354503088,0.23963781601198,1.41331764802162,0.157562347233467,0.458406363942536
"OGFR",1908.16425022747,0.394666922089532,0.279285694911725,1.41312974233885,0.157617579548102,0.458468353425108
"FAR2",47.4923638847835,-0.675479803011327,0.478164531039403,-1.4126514184208,0.157758242542184,0.458680053725275
"ZNF653",152.251127085809,0.447586295730934,0.316822944628585,1.41273321051809,0.157734182812179,0.458680053725275
"MRFAP1",7265.281836468,0.456655882504108,0.323315118928153,1.41241734694623,0.157827111702286,0.458734436310003
"MRPL48",683.666783298493,0.552925795887428,0.391532492559285,1.4122092199122,0.157888366542957,0.458734436310003
"DNAAF1",25.5791683308655,-0.91201198090554,0.645879076386596,-1.412047570898,0.15793595464399,0.458734436310003
"ACSS1",1789.43895689854,-0.184528064735989,0.130664645453387,-1.41222642204174,0.157883303021169,0.458734436310003
"SPIN2B",107.719505898578,0.624773068576603,0.442470344577817,1.41201116918407,0.157946672498923,0.458734436310003
"SETD5",2106.17347738575,-0.540407799626872,0.382806112850614,-1.41170107134041,0.158037997781928,0.458802470896879
"VDAC2",1735.14247107,0.340742947936175,0.24135551160075,1.411788550741,0.158012230635514,0.458802470896879
"MACROD1",623.070972164067,0.528974044222543,0.374790414899038,1.41138626601494,0.158130750343634,0.458973144360796
"CSK",1554.84111158342,0.283344564861531,0.200778989293478,1.41122617390691,0.158177934838968,0.459011512006402
"LMTK2",2623.4369565493,-0.681082493402798,0.482716868695792,-1.41093576290995,0.158263555879341,0.45906282338558
"GFER",529.129337681324,0.464247386679358,0.329011766358707,1.41103581740359,0.158234053138416,0.45906282338558
"CAMTA1",691.16699829749,0.51455893825372,0.365021374828863,1.40966796395133,0.15863774846995,0.459162675695631
"TUSC2",906.58381557901,0.47082644084008,0.333773078308223,1.41061838548073,0.158357167485109,0.459162675695631
"UTP3",1085.81219237041,0.340076589344589,0.241243878067335,1.4096796655278,0.158634291674156,0.459162675695631
"NEIL3",519.351460750975,0.260899313758714,0.185038323032807,1.40997448248846,0.158547217776798,0.459162675695631
"HILPDA-AS1",72.9893717023398,-0.612193712341149,0.434080216486498,-1.41032391961174,0.158444058733348,0.459162675695631
"PSMC3",5190.99287773277,0.49362468535722,0.350083686655096,1.41001910164281,0.158534042706802,0.459162675695631
"SYT12",321.210479441418,-0.385286097207161,0.273310484143851,-1.40970112586085,0.158627952164663,0.459162675695631
"LSM14B",2408.9091896261,-0.148561924884481,0.105373091245329,-1.4098658692531,0.158579292377749,0.459162675695631
"TUBGCP6",1192.4117812813,-0.486942165943535,0.345228122893947,-1.41049391301508,0.158393892526714,0.459162675695631
"CCDC120",980.04200310186,-0.29088514901968,0.206237193280078,-1.41043981637515,0.158409855507405,0.459162675695631
"DNPEP",1994.15846085673,0.345538352762193,0.245243979709625,1.40895753351955,0.158847725571494,0.45947520620145
"KLF3",999.427712412771,-0.405993340724402,0.28812078940309,-1.40910810901745,0.158803203435297,0.45947520620145
"RPLP0P2",50.4313134615745,-0.789813773752916,0.560548031757533,-1.40900284900929,0.158834325701987,0.45947520620145
"CHCHD6",549.81554998074,0.615798859231546,0.437221845676169,1.40843570677308,0.159002092312161,0.459645254074468
"TACO1",802.587963783425,0.473796540132759,0.336404338659611,1.40841388080957,0.159008551339214,0.459645254074468
"DPM1",2497.82195661367,0.371191775595263,0.263544929559993,1.40845728360243,0.15899570720734,0.459645254074468
"KIAA0319L",1466.94146175789,-0.312325422908276,0.221858990197706,-1.40776545782505,0.159200531808319,0.460101793596584
"RAP1GAP2",925.667105178023,-0.405334287242187,0.287961214483757,-1.40760028383979,0.159249463363595,0.460144803911828
"MMP24OS",664.792740875544,0.519572258901193,0.369220837600698,1.407212719297,0.159364321126684,0.460378246196238
"RPL23AP82",70.0791599302701,0.539407900725,0.383364966373772,1.40703493547475,0.159417029706454,0.460432087936103
"VPS37A",1210.40906831869,-0.262653731939815,0.186773255247325,-1.40627056904913,0.159643796007719,0.460808765169067
"FAR1",4328.22770813153,-0.287134809444913,0.204184676204244,-1.40625053154182,0.159649743859817,0.460808765169067
"KLK7",424.406598320659,0.284502092194235,0.20230310413723,1.40631599998211,0.159630311095291,0.460808765169067
"DCAF17",508.333499735747,-0.398132612253909,0.283181547940617,-1.40592709923811,0.159745773375879,0.46088906520103
"ZFP41",432.166010396471,-0.406368113169699,0.28903481293498,-1.40594867809614,0.159739365088764,0.46088906520103
"CDKL5",316.615875217954,-0.570956573965736,0.406211573200617,-1.40556451768979,0.159853478528306,0.461101367946965
"ZFR",4273.67684160156,-0.539519567087715,0.384025129612161,-1.40490693312855,0.160048954664988,0.461566703658269
"CDC16",1656.57766186761,0.307561421990129,0.219019039800294,1.40426796807515,0.16023906896572,0.462016381054563
"ZSCAN29",779.294146371074,-0.474737540333195,0.338113815526482,-1.40407613807195,0.160296178361423,0.462082456138284
"KLHL24",1462.17112022554,-0.442630325810749,0.315302095848119,-1.40382931683386,0.160369681739218,0.462195751551247
"ANK1",114.610512635459,-0.644679757243165,0.459323767713941,-1.40354103697212,0.160455563747994,0.462302950553029
"SNHG25",24.8867273600617,1.45818234542315,1.0389800544349,1.40347482052123,0.160475295326643,0.462302950553029
"CPSF4",2288.68567082398,0.349966815789807,0.249442474603713,1.40299608695671,0.160618005811588,0.462615458341389
"CDK5R1",506.462161711186,-0.298388111482179,0.212708793152192,-1.40280101758033,0.160676183489869,0.462684411609225
"LOC105375785",43.6576474998514,-0.651591765315936,0.464629269785875,-1.40239069660037,0.160798609985758,0.46275695953957
"GSX1",45.4615993943374,0.710885437003254,0.506957820356326,1.40225756159278,0.160838348302306,0.46275695953957
"AAGAB",2084.73376970155,0.274977303748326,0.196053971819297,1.40255920957201,0.160748322644463,0.46275695953957
"CIAPIN1",1605.95138742479,0.309446821820212,0.220660106226022,1.40236867965271,0.160805181121976,0.46275695953957
"IQSEC2",666.924841307971,-0.332797451824681,0.23736263595724,-1.40206334700729,0.160896331039845,0.462825248546715
"INTS14",1097.6908814967,0.180381493948861,0.128684785380986,1.40173131901197,0.160995494527077,0.463011941485191
"RNF207",378.138079575997,-0.324528556849806,0.231563111990601,-1.40146914618671,0.161073827683635,0.463138661131202
"ZDHHC4",1436.5303171339,0.344340607677787,0.245814692524059,1.40081377619072,0.161269767964433,0.463603412948596
"DES",159.686423702156,0.530911849204742,0.379151700539586,1.40026234472687,0.16143477247146,0.463904994398101
"FAM86EP",114.047157982981,-0.464852823706685,0.332063864839409,-1.3998898191813,0.161546315201825,0.463904994398101
"ZNF862",338.548614095768,-0.571292913657278,0.40806188562551,-1.40001537458358,0.161508714522223,0.463904994398101
"SLC9A5",115.29134771883,-0.429483508096515,0.306743480357073,-1.40013899430418,0.161471699987315,0.463904994398101
"SPNS2",126.392283616189,-0.417743701468924,0.298390195223376,-1.3999913809373,0.161515899503943,0.463904994398101
"ATP6V1F",1760.09372203707,0.511447811878027,0.365462650013885,1.39945302716596,0.161677174901303,0.464100302023357
"TRAPPC9",507.006376513833,0.231523581117983,0.165440925034744,1.39943355049158,0.161683011834095,0.464100302023357
"FAM71E1",115.447063823936,0.668529445560286,0.478106668857734,1.39828512988012,0.162027461464553,0.464990255729872
"SNX24",392.394662914727,-0.339984650642495,0.243202073179695,-1.39795128469686,0.162127696597293,0.465080384592616
"TRMU",824.636763401,0.292085675227597,0.208929698649313,1.39800936446982,0.162110255111404,0.465080384592616
"ANXA3",3541.21237482267,-0.212554704424458,0.152066608989432,-1.3977736850779,0.162181038947058,0.465134669000539
"HOXA10",332.19906869559,0.502095263902567,0.359276985559821,1.39751580001766,0.162258518744135,0.465159444698395
"COASY",4047.74616128537,0.381612194562239,0.273057823973599,1.39755085208302,0.162247985951625,0.465159444698395
"CNDP2",1602.63681350383,-0.215696267593343,0.154357653212582,-1.39737980659945,0.162299388280593,0.46516434466827
"FRG1BP",251.513463721478,-0.615928406602329,0.440804949948292,-1.39728105747129,0.162329069813198,0.46516434466827
"LRRC41",1270.41279928164,-0.279197984083029,0.199947398463713,-1.39635717307769,0.162606964942403,0.465174706833424
"SOAT1",1053.53238113325,-0.243370320700982,0.174289901732037,-1.39635353673647,0.162608059425862,0.465174706833424
"EXOSC7",783.649981463141,0.497319676078041,0.356033880409534,1.39683244613122,0.162463962799768,0.465174706833424
"FAF2",3904.6837704201,-0.26162454474449,0.187333197144137,-1.3965733181994,0.162541918526887,0.465174706833424
"WEE1",1280.47262100798,0.179547741014836,0.12853437933806,1.39688495746812,0.162448168791917,0.465174706833424
"NAT14",910.729674348028,0.566955772676267,0.405903061180366,1.39677629192438,0.16248085376749,0.465174706833424
"LOC107985481",44.2814140167064,-1.06992794577491,0.766217395350694,-1.39637647522373,0.162601155382749,0.465174706833424
"MAOB",872.384358488278,0.208867300326325,0.149535677641915,1.39677235306004,0.162482038612339,0.465174706833424
"CRCP",2166.53758011146,-0.172049249851755,0.123238565250284,-1.39606664117147,0.162694428148944,0.465245878440094
"HABP4",622.433374643234,0.409533769808565,0.293353434698154,1.39604218450674,0.16270179232706,0.465245878440094
"SARM1",117.732666126942,-0.70058658373291,0.501884570622569,-1.39591177880575,0.162741063202027,0.465259726700272
"FBXO28",1454.5671709631,-0.295349645468849,0.211653821792615,-1.39543733709775,0.162883998730902,0.465485257068661
"PDSS2",442.670054400032,0.235323553539066,0.168639792115444,1.39542127387096,0.162888839771918,0.465485257068661
"RBM42",3156.11570827847,0.46108146392788,0.330510587006288,1.395058076972,0.162998326888461,0.465699659528682
"UTP11",1482.74558910388,0.451993336209703,0.324175022133573,1.3942879782498,0.163230659719706,0.465795322264852
"TOR1AIP1",2313.79882626572,-0.326782336621432,0.234406731586567,-1.39408256072522,0.163292674762374,0.465795322264852
"ANXA6",13038.2246862058,0.149560356313891,0.107273323320431,1.39419896470575,0.163257530507938,0.465795322264852
"SCAF8",1783.23678944553,-0.372230309392775,0.267016799813303,-1.39403329548192,0.163307550458108,0.465795322264852
"ATP6V1C1",3047.21721489372,-0.261956050620754,0.187858165863281,-1.39443526139502,0.163186206234025,0.465795322264852
"PAX6",710.523251599159,-0.54232050833218,0.389022711401736,-1.39405873342993,0.163299869313472,0.465795322264852
"KLHL28",287.469655214453,-0.557478139990633,0.399814473722126,-1.39434206771135,0.163214333198933,0.465795322264852
"ZGPAT",931.869860714935,0.29367495040576,0.210549947613165,1.39479944656798,0.16307632585334,0.465795322264852
"DCST1-AS1",58.9984557316014,0.619636837590145,0.444621247855513,1.39362848846915,0.163429821082151,0.466045706289129
"RPUSD4",1047.1249773154,0.291843728517691,0.209476357820015,1.39320604747409,0.1635574915652,0.46631137996036
"SFT2D2",764.113640373289,0.398712236774415,0.286254733987995,1.39285814148714,0.163662692452512,0.466360489041464
"LCOR",1286.47480586339,-0.375269644928362,0.269407652780217,-1.39294352278295,0.163636869871511,0.466360489041464
"ZNF331",226.778377264054,-0.352703500940504,0.253232192969657,-1.39280672336462,0.16367824474794,0.466360489041464
"SDHB",2079.91636065124,0.359485266101591,0.258409469301939,1.39114587043847,0.164181197538462,0.466639258789029
"HADHA",6872.17920639485,0.219521668616272,0.15781748018852,1.39098449901775,0.164230127315246,0.466639258789029
"USP40",1042.00335050255,-0.286055368599277,0.205559127113192,-1.39159653291269,0.164044609358927,0.466639258789029
"MECOM",23.3817417885232,-1.01237476676276,0.72757838462627,-1.39143051546643,0.16409491647729,0.466639258789029
"ACAP2",2138.89376948195,-0.469428811664433,0.337513715903433,-1.39084365922108,0.164272840630787,0.466639258789029
"ANKRD61",29.1460080154537,-1.10302767160495,0.793055893402973,-1.39085741721419,0.164268667794331,0.466639258789029
"STAG3L5P-PVRIG2P-PILRB",992.817998900688,-0.740005061875416,0.531548169135136,-1.39216933637351,0.163871125898507,0.466639258789029
"ALKBH3",713.65601985938,0.492617945472674,0.353995003659769,1.39159575807499,0.164044844125644,0.466639258789029
"KDM2A",5674.89417202618,-0.513219252065437,0.368981496425291,-1.39090782881399,0.164253378502313,0.466639258789029
"ATP2B1",1503.01077772322,-0.426783380803003,0.306867576760394,-1.39077378362537,0.164294035320275,0.466639258789029
"MAZ",1918.04572443384,0.297136989207446,0.213465498919841,1.39196727673086,0.163932307375388,0.466639258789029
"LIG3",1039.60863548248,-0.406738027046397,0.292154618556616,-1.39220125649862,0.163861462403452,0.466639258789029
"HOXB8",3459.40787578371,0.271385072513348,0.195116618889624,1.39088650704258,0.16425984503374,0.466639258789029
"U2AF1L4",240.571366458103,-0.495138734867852,0.355962421862056,-1.39098597059139,0.164229681066602,0.466639258789029
"TCEAL8",1262.02876850032,0.423014234932008,0.304084322862188,1.39110833123653,0.164192578900565,0.466639258789029
"LRRC47",1758.47012349928,0.339084071761091,0.244029029580158,1.38952350195578,0.164673619437164,0.46735310658084
"INKA2",426.302795485835,-0.258210647449187,0.18586163464233,-1.38926275961193,0.164752863678491,0.46735310658084
"PGAP4",1171.36695989217,-0.240587839110126,0.173175479601458,-1.38927196658447,0.164750065026622,0.46735310658084
"FSD1L",325.142278975775,-0.452290643149626,0.325550366261959,-1.38931081031463,0.164738258056512,0.46735310658084
"TALDO1",5852.07071468729,0.542364050853577,0.390374950217111,1.38934132569709,0.164728983024265,0.46735310658084
"TEDC1",981.199619663401,0.544873829224055,0.392123413396864,1.38954678707898,0.164666544069875,0.46735310658084
"SELENON",2341.68031549199,0.30694918985662,0.221034232099848,1.3886952574747,0.164925436936793,0.467532961301734
"GNG5",1730.56939324653,0.481231677291487,0.346636200123211,1.38829030874569,0.165048662067507,0.467532961301734
"HNRNPA3",10003.2404985587,0.158080436362492,0.113856936035927,1.38841287905912,0.165011356841425,0.467532961301734
"SH3BP4",6688.9689529088,-0.426062936343832,0.306913405262242,-1.38821872566884,0.165070451868906,0.467532961301734
"CAPZA2",3358.29421044877,0.236193838250106,0.170110177440626,1.38847564445428,0.164992256163983,0.467532961301734
"PIK3C2A",5688.18481879289,-0.680412921804118,0.490162542465152,-1.38813732763452,0.165095231962545,0.467532961301734
"TBX6",22.8272145453669,-0.883051348457538,0.63610537475889,-1.38821551192246,0.165071430180179,0.467532961301734
"ENOSF1",884.710375312799,-0.26214023106605,0.188857631910181,-1.38803091204025,0.165127632402928,0.467532961301734
"IRF3",2209.5850136573,0.475079625184344,0.342080179545938,1.38879611737501,0.164894756237057,0.467532961301734
"SUSD3",49.6794143968605,0.747108266491315,0.538532170283487,1.38730480316159,0.165348839112186,0.467929741559309
"TESMIN",197.194876638864,0.319198677861903,0.230154404006548,1.38688928956068,0.16547552426461,0.467929741559309
"ZNF319",431.639499759306,-0.371736153729129,0.268018474067701,-1.38697959169497,0.165447986008421,0.467929741559309
"KRT13",438.124654470414,-0.427311445951812,0.308033581904492,-1.3872235725399,0.165373599620434,0.467929741559309
"TUBG1",1827.18551301534,0.222284262462726,0.160249157667799,1.38711657332719,0.165406219102484,0.467929741559309
"BLVRB",1091.271945051,0.561499713058383,0.404802305617071,1.38709613375953,0.165412450802945,0.467929741559309
"ZSCAN20",209.419927241584,-0.476535331162953,0.343651329750246,-1.38668263413758,0.165538558234176,0.468010057735702
"NUDT22",1068.11405752573,0.513702803910991,0.370522119412524,1.38642951931044,0.165615787850982,0.468130465805933
"NCBP2",2920.67596513152,0.289922916384865,0.209203477744044,1.38584176281992,0.165795226862815,0.468258635734816
"TECPR1",1421.12548737776,-0.265088146612288,0.191280857595767,-1.38585820841779,0.165790204118851,0.468258635734816
"ADAMTS14",492.281908113525,0.377061839226968,0.272084347806206,1.38582701381828,0.165799731537006,0.468258635734816
"TIMM9",534.633887815365,0.625423131640607,0.451297725547142,1.38583266929245,0.165798004218121,0.468258635734816
"AKAP10",1143.76501116695,-0.463607884230323,0.334639395435498,-1.38539541534548,0.165931592114123,0.468533124912297
"USP46",809.500035198897,-0.401721191578945,0.29001787255944,-1.38516012145635,0.166003511562957,0.468638281859577
"AP3S1",681.477501655077,0.370436518299354,0.267472598743174,1.38495128114056,0.166067364904911,0.468720628513987
"OTUD3",567.657457639707,-0.549434925675917,0.396819509521456,-1.38459655458601,0.166175865588591,0.468781587035346
"ERCC4",443.539030009724,-0.514130632177814,0.371367068394145,-1.38442709635241,0.166227716817624,0.468781587035346
"ZNF778",304.146564258533,-0.502912079532016,0.36317795202122,-1.38475388369014,0.166127736548786,0.468781587035346
"YWHAB",16742.8561832808,0.186941433670265,0.135022363975389,1.38452200188363,0.166198675901172,0.468781587035346
"RTEL1",100.833638868279,0.767994355384848,0.55484028486974,1.38417194340016,0.166305812068563,0.468903973355845
