"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"nonribosomal peptide biosynthetic process (GO:0019184)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CHAC1"
"nucleoside catabolic process (GO:0009164)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"UPP1"
"regulation of myoblast fusion (GO:1901739)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"EHD2"
"regulation of plasminogen activation (GO:0010755)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"SERPINE2"
"polyol transport (GO:0015791)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"AQP1"
"regulation of pseudopodium assembly (GO:0031272)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CCR7"
"regulation of response to oxidative stress (GO:1902882)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"MCTP1"
"regulation of sensory perception (GO:0051931)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"MGLL"
"eye photoreceptor cell differentiation (GO:0001754)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"SDK2"
"fat-soluble vitamin catabolic process (GO:0042363)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CYP26B1"
"ganglion development (GO:0061548)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"SEMA3A"
"gas transport (GO:0015669)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"AQP1"
"hemidesmosome assembly (GO:0031581)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"LAMB3"
"sphingoid metabolic process (GO:0046519)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"SPTLC3"
"positive regulation of protein maturation (GO:1903319)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"TFR2"
"positive regulation of pseudopodium assembly (GO:0031274)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CCR7"
"megakaryocyte differentiation (GO:0030219)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"IL11"
"cell-cell junction assembly (GO:0007043)","2/66",0.0848904117074554,0.224691349946871,0,0,4.26487068965517,10.51885202714,"GJB1;CDH11"
"positive regulation of T cell proliferation (GO:0042102)","2/66",0.0848904117074554,0.224691349946871,0,0,4.26487068965517,10.51885202714,"ANXA1;CD24"
"protein localization to organelle (GO:0033365)","3/142",0.0871749062646705,0.228730749858951,0,0,2.95473621103118,7.20907993820069,"PPP1R15A;LAMP3;HMOX1"
"negative regulation of DNA-binding transcription factor activity (GO:0043433)","3/143",0.0885859197093002,0.228730749858951,0,0,2.93348214285714,7.11012225292656,"PKHD1;DDIT3;TNFAIP3"
"negative regulation of cell migration (GO:0030336)","3/144",0.0900065699409007,0.228730749858951,0,0,2.91252955082742,7.01300013699895,"MCTP1;NOG;HMOX1"
"positive regulation of cellular process (GO:0048522)","8/625",0.0904212482135282,0.228730749858951,0,0,1.79434021664354,4.3122947652041,"PKHD1;IL11;ESM1;CSF2;CCR7;IL2RG;DKK1;FGF3"
"regulation of autophagy (GO:0010506)","4/231",0.0910124127533467,0.228730749858951,0,0,2.41840978404855,5.79634632948604,"LAMP3;DDIT3;IL10RA;TRIB3"
"negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"GPRC5A"
"negative regulation of myotube differentiation (GO:0010832)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"BHLHA15"
"cellular response to interleukin-15 (GO:0071350)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"IL2RG"
"detection of calcium ion (GO:0005513)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"SYT1"
"embryonic appendage morphogenesis (GO:0035113)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"CYP26B1"
"regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"F3"
"plasma membrane repair (GO:0001778)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"DYSF"
"plasma membrane tubulation (GO:0097320)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"EHD2"
"positive regulation of calcium ion-dependent exocytosis (GO:0045956)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"SYT1"
"positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"CD55"
"response to interleukin-6 (GO:0070741)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"CHI3L1"
"high-density lipoprotein particle assembly (GO:0034380)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"ABCA1"
"response to iron ion (GO:0010039)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"TFR2"
"icosanoid secretion (GO:0032309)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"ANXA1"
"interleukin-15-mediated signaling pathway (GO:0035723)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"IL2RG"
"semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"SEMA3A"
"positive regulation of neuron migration (GO:2001224)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"SEMA3A"
"sphingoid biosynthetic process (GO:0046520)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"SPTLC3"
"sphingosine biosynthetic process (GO:0046512)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"SPTLC3"
"lymphocyte mediated immunity (GO:0002449)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"CD55"
"macrophage activation involved in immune response (GO:0002281)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"DYSF"
"positive regulation of transporter activity (GO:0032411)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"SGK1"
"mitochondrion transport along microtubule (GO:0047497)","1/13",0.0914736846456402,0.228730749858951,0,0,11.3247716894977,27.0855011550614,"SYBU"
"cellular response to decreased oxygen levels (GO:0036294)","2/69",0.0915565501542151,0.228730749858951,0,0,4.07328872876994,9.73841243264022,"HMOX1;AQP1"
"positive regulation of MAP kinase activity (GO:0043406)","2/69",0.0915565501542151,0.228730749858951,0,0,4.07328872876994,9.73841243264022,"CD24;DKK1"
"synapse assembly (GO:0007416)","2/69",0.0915565501542151,0.228730749858951,0,0,4.07328872876994,9.73841243264022,"ACHE;SDK2"
"positive regulation of protein transport (GO:0051222)","2/69",0.0915565501542151,0.228730749858951,0,0,4.07328872876994,9.73841243264022,"ACHE;ABCG1"
"kidney development (GO:0001822)","2/70",0.093811875845323,0.231153954486887,0,0,4.0131845841785,9.49705613277741,"PAX8;LRP4"
"positive regulation of transferase activity (GO:0051347)","3/148",0.0957840207499567,0.231153954486887,0,0,2.8316091954023,6.64199074312691,"PARM1;ARRDC3;TRIB3"
"regulation of endopeptidase activity (GO:0052548)","2/71",0.0960832411409879,0.231153954486887,0,0,3.95482258870565,9.26433156234326,"SERPINE2;BIRC3"
"gland development (GO:0048732)","2/71",0.0960832411409879,0.231153954486887,0,0,3.95482258870565,9.26433156234326,"ANXA1;PAX8"
"myeloid leukocyte differentiation (GO:0002573)","2/71",0.0960832411409879,0.231153954486887,0,0,3.95482258870565,9.26433156234326,"CSF2;CCR7"
"negative regulation of cartilage development (GO:0061037)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"SNAI2"
"amyloid precursor protein catabolic process (GO:0042987)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"ABCG1"
"negative regulation of coagulation (GO:0050819)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"SERPINE2"
"negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"SNAI2"
"negative regulation of interleukin-12 production (GO:0032695)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"CCR7"
"bone morphogenesis (GO:0060349)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"CYP26B1"
"carbohydrate transport (GO:0008643)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"AQP1"
"cellular response to low-density lipoprotein particle stimulus (GO:0071404)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"ABCA1"
"regulation of integrin-mediated signaling pathway (GO:2001044)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"LIMS2"
"cGMP-mediated signaling (GO:0019934)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"AQP1"
"regulation of IRE1-mediated unfolded protein response (GO:1903894)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"DNAJB9"
"neurotransmitter biosynthetic process (GO:0042136)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"ACHE"
"ovarian follicle development (GO:0001541)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"INHBA"
"regulation of retinoic acid receptor signaling pathway (GO:0048385)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"CYP26B1"
"regulation of sensory perception of pain (GO:0051930)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"MGLL"
"renal absorption (GO:0070293)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"SGK1"
"positive regulation of glycoprotein biosynthetic process (GO:0010560)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"CCR7"
"response to X-ray (GO:0010165)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"ANXA1"
"immune response-regulating cell surface receptor signaling pathway (GO:0002768)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"CD24"
"secretion (GO:0046903)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"SLC22A4"
"sequestering of extracellular ligand from receptor (GO:0035581)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"NOG"
"low-density lipoprotein particle remodeling (GO:0034374)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"ABCG1"
"positive regulation of regulatory T cell differentiation (GO:0045591)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"BCL6"
"membrane repolarization during action potential (GO:0086011)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"KCND3"
"positive regulation of T-helper cell differentiation (GO:0045624)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"ANXA1"
"potassium ion export across plasma membrane (GO:0097623)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"KCND3"
"monoacylglycerol metabolic process (GO:0046462)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"MGLL"
"myeloid dendritic cell activation (GO:0001773)","1/14",0.0981556848695491,0.231153954486887,0,0,10.4531085353003,24.2637601285531,"CSF2"
"cell morphogenesis involved in differentiation (GO:0000904)","2/72",0.0983702924291107,0.231153954486887,0,0,3.89812807881773,9.03982304821734,"PKHD1;LAMB3"
"positive regulation of protein secretion (GO:0050714)","2/72",0.0983702924291107,0.231153954486887,0,0,3.89812807881773,9.03982304821734,"ACHE;ABCG1"
"positive regulation of secretion by cell (GO:1903532)","2/72",0.0983702924291107,0.231153954486887,0,0,3.89812807881773,9.03982304821734,"ACHE;ABCG1"
"regulation of ERK1 and ERK2 cascade (GO:0070372)","4/238",0.0988140096128845,0.231814085154444,0,0,2.3452274221505,5.42806612620898,"PKHD1;CHI3L1;CCR7;CCN1"
"regulation of actin filament polymerization (GO:0030833)","2/73",0.100672680361239,0.235012945630172,0,0,3.84303059737737,8.82314021371967,"CCR7;KANK4"
"response to molecule of bacterial origin (GO:0002237)","2/73",0.100672680361239,0.235012945630172,0,0,3.84303059737737,8.82314021371967,"TNFAIP3;CD24"
"positive regulation of JNK cascade (GO:0046330)","2/73",0.100672680361239,0.235012945630172,0,0,3.84303059737737,8.82314021371967,"SEMA3A;CCR7"
"negative regulation of protein phosphorylation (GO:0001933)","3/152",0.10170953898759,0.237044817542272,0,0,2.75503355704698,6.29699887872956,"NOG;TRIB3;DKK1"
"NIK/NF-kappaB signaling (GO:0038061)","2/74",0.102990059817895,0.238369576328402,0,0,3.78946360153257,8.61391612011378,"CHI3L1;BIRC3"
"negative regulation of cellular component movement (GO:0051271)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"PKHD1"
"pyrimidine nucleoside metabolic process (GO:0006213)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"UPP1"
"negative regulation of chondrocyte differentiation (GO:0032331)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"SNAI2"
"C21-steroid hormone biosynthetic process (GO:0006700)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"AKR1B1"
"cellular response to arsenic-containing substance (GO:0071243)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"ATF3"
"regulation of macrophage differentiation (GO:0045649)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"INHBA"
"regulation of secretion (GO:0051046)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"SGK1"
"integrated stress response signaling (GO:0140467)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"DDIT3"
"lipoxygenase pathway (GO:0019372)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"ALOXE3"
"macrophage differentiation (GO:0030225)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"CSF2"
"T cell proliferation (GO:0042098)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"CADM1"
"positive regulation of secretion (GO:0051047)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"AQP1"
"membrane repolarization during cardiac muscle cell action potential (GO:0086013)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"KCND3"
"prostanoid biosynthetic process (GO:0046457)","1/15",0.104788872739873,0.238369576328402,0,0,9.7059686888454,21.8947987963117,"PTGS1"
"fibroblast growth factor receptor signaling pathway (GO:0008543)","2/75",0.105322089856302,0.238819515852508,0,0,3.73736419461502,8.41180556830706,"NOG;FGF3"
"positive regulation of T cell activation (GO:0050870)","2/75",0.105322089856302,0.238819515852508,0,0,3.73736419461502,8.41180556830706,"ANXA1;CCR7"
"anterograde trans-synaptic signaling (GO:0098916)","4/244",0.1057417273189,0.239389856442153,0,0,2.28589743589744,5.13585307721069,"CACNB1;HRH1;SYT1;CACNA1E"
"regulation of BMP signaling pathway (GO:0030510)","2/76",0.107668433673305,0.240296984444894,0,0,3.68667287977633,8.21648354383662,"NOG;CCN1"
"chloride transport (GO:0006821)","2/76",0.107668433673305,0.240296984444894,0,0,3.68667287977633,8.21648354383662,"CLIC5;ANO2"
"establishment of protein localization to organelle (GO:0072594)","2/76",0.107668433673305,0.240296984444894,0,0,3.68667287977633,8.21648354383662,"LAMP3;IL10RA"
"cholesterol metabolic process (GO:0008203)","2/77",0.110028758601918,0.240296984444894,0,0,3.63733333333333,8.02764379075952,"ABCA1;ABCG1"
"regulation of cell population proliferation (GO:0042127)","9/764",0.110734207756273,0.240296984444894,0,0,1.64969766772243,3.6303617626432,"PKHD1;IL11;ESM1;CSF2;H2AC6;BCL6;INHBA;SGK1;FGF3"
"negative regulation of anoikis (GO:2000811)","1/16",0.111373602341032,0.240296984444894,0,0,9.05844748858448,19.8820688252331,"SNAI2"
"activation of NF-kappaB-inducing kinase activity (GO:0007250)","1/16",0.111373602341032,0.240296984444894,0,0,9.05844748858448,19.8820688252331,"CHI3L1"
"regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)","1/16",0.111373602341032,0.240296984444894,0,0,9.05844748858448,19.8820688252331,"HMOX1"
